time,Ax,Ay,Az,Gx,Gy,Gz
1711539281.275,4.354,-6.67,-8.771,0.008,0.214,0.206
1711539281.381,4.474,-6.687,-8.67,-1.954,0.321,0.221
1711539281.487,4.39,-6.706,-8.941,0.061,0.374,0.198
1711539281.593,4.404,-6.716,-8.648,0.031,0.214,0.168
1711539281.699,4.472,-6.68,-8.768,0.038,0.313,0.198
1711539281.805,4.491,-6.665,-8.706,0.038,0.237,0.153
1711539281.911,4.431,-6.651,-8.821,0.038,0.214,0.176
1711539282.017,4.438,-6.73,-8.747,0.015,0.313,0.16
1711539282.122,4.507,-6.682,-8.67,-0.008,0.282,0.153
1711539282.228,4.479,-6.637,-8.67,0.015,0.26,0.16
1711539282.334,4.45,-6.711,-8.744,0.008,0.267,0.168
1711539282.44,4.443,-6.684,-8.687,0.046,0.282,0.198
1711539282.546,4.318,-6.687,-8.806,0.008,0.359,0.198
1711539282.652,4.517,-6.701,-8.739,0.008,0.237,0.153
1711539282.758,4.539,-6.661,-8.795,0.061,0.252,0.176
1711539282.863,4.474,-6.682,-8.692,0.031,0.229,0.183
1711539282.969,4.553,-6.725,-8.814,0.023,0.191,0.16
1711539283.075,4.586,-6.742,-8.744,0.038,0.168,0.191
1711539283.181,4.483,-6.673,-8.72,0.053,0.359,0.168
1711539283.287,4.44,-6.732,-8.761,0.061,0.244,0.168
1711539283.393,4.457,-6.74,-8.658,-0.008,0.145,0.16
1711539283.499,4.498,-6.699,-8.749,0.023,0.321,0.198
1711539283.605,4.479,-6.708,-8.696,-0.008,0.29,0.16
1711539283.71,4.546,-6.675,-8.644,0.038,0.244,0.198
1711539283.816,4.493,-6.718,-8.727,0.023,0.26,0.191
1711539283.922,4.498,-6.718,-8.713,0.0,0.198,0.183
1711539284.028,4.5,-6.677,-8.725,0.023,0.366,0.183
1711539284.134,4.462,-6.68,-8.62,0.038,0.214,0.198
1711539284.239,4.464,-6.646,-8.754,0.023,0.229,0.191
1711539284.345,4.483,-6.713,-8.663,0.053,0.183,0.183
1711539284.45,4.543,-6.696,-8.773,0.038,0.122,0.183
1711539284.556,4.436,-6.708,-8.759,0.015,0.229,0.168
1711539284.661,4.495,-6.718,-8.692,0.015,0.145,0.153
1711539284.767,4.512,-6.67,-8.723,-0.008,0.214,0.16
1711539284.872,4.443,-6.735,-8.818,0.031,0.115,0.176
1711539284.978,4.565,-6.668,-8.811,0.031,0.046,0.176
1711539285.084,4.476,-6.704,-8.704,0.069,0.115,0.069
1711539285.189,4.5,-6.649,-8.72,0.046,0.153,0.13
1711539285.295,4.589,-6.701,-8.601,0.031,0.031,0.137
1711539285.4,4.443,-6.689,-8.783,0.038,0.13,0.153
1711539285.506,4.519,-6.706,-8.677,0.046,0.107,0.16
1711539285.611,4.467,-6.637,-8.711,0.038,0.16,0.16
1711539285.717,4.467,-6.653,-8.735,0.038,0.305,0.153
1711539285.822,4.452,-6.622,-8.634,0.038,0.153,0.153
1711539285.928,4.486,-6.704,-8.696,0.038,0.351,0.168
1711539286.033,4.404,-6.696,-8.787,0.038,0.389,0.153
1711539286.139,4.596,-6.732,-8.73,0.0,0.168,0.206
1711539286.244,4.426,-6.661,-8.727,0.0,0.153,0.176
1711539286.35,4.45,-6.711,-8.648,0.0,0.267,0.16
1711539286.455,4.493,-6.72,-8.646,0.015,0.382,0.16
1711539286.561,4.462,-6.665,-8.727,0.038,0.305,0.198
1711539286.667,4.457,-6.711,-8.718,0.046,0.16,0.198
1711539286.773,4.421,-6.73,-8.646,0.015,0.153,0.191
1711539286.878,4.483,-6.68,-8.701,0.015,0.092,0.176
1711539286.984,4.498,-6.716,-8.596,0.015,0.13,0.168
1711539287.09,4.292,-6.749,-8.605,-0.008,0.336,0.153
1711539287.196,4.574,-6.766,-8.545,0.015,0.137,0.191
1711539287.301,4.57,-6.639,-8.704,0.031,0.237,0.16
1711539287.407,4.582,-6.766,-8.787,0.031,0.244,0.191
1711539287.513,4.488,-6.661,-8.713,0.023,0.092,0.198
1711539287.619,4.486,-6.665,-8.771,0.008,0.305,0.198
1711539287.725,4.582,-6.696,-8.689,0.0,-0.13,0.153
1711539287.831,4.342,-6.713,-8.761,-0.252,-0.137,0.573
1711539287.936,5.638,-7.178,-9.223,-1.656,0.374,2.733
1711539288.042,3.787,-6.867,-8.677,1.901,-1.244,0.153
1711539288.147,4.124,-6.718,-8.392,0.008,-0.061,0.16
1711539288.253,4.146,-6.651,-9.269,-0.084,-0.634,0.198
1711539288.358,3.703,-6.862,-8.821,0.069,0.344,0.183
1711539288.464,4.028,-7.432,-8.541,0.168,-0.107,-1.786
1711539288.569,4.11,-6.605,-9.503,-0.183,-0.618,-0.634
1711539288.675,4.06,-6.579,-9.762,0.061,0.29,0.099
1711539288.781,4.036,-6.548,-9.302,0.099,0.313,0.061
1711539288.887,3.93,-6.73,-9.242,0.092,0.183,0.061
1711539288.993,3.897,-6.74,-9.029,0.092,-0.405,0.076
1711539289.099,3.842,-6.749,-9.022,0.023,0.26,0.191
1711539289.204,4.112,-6.488,-7.415,-0.458,-1.534,1.168
1711539289.31,3.856,-6.663,-8.22,0.038,0.557,0.191
1711539289.416,4.146,-6.993,-9.233,0.053,0.427,0.145
1711539289.522,3.964,-6.72,-9.209,0.031,0.031,0.176
1711539289.628,3.784,-6.61,-9.501,0.015,-0.649,0.206
1711539289.733,3.82,-6.668,-8.49,0.0,-0.397,0.168
1711539289.839,4.028,-6.644,-8.886,0.023,0.718,0.176
1711539289.945,3.954,-6.699,-9.343,0.023,0.206,0.16
1711539290.05,3.918,-6.649,-8.878,0.031,0.244,0.168
1711539290.156,3.925,-6.677,-9.053,0.008,0.397,0.176
1711539290.262,3.964,-6.661,-9.06,0.008,0.084,0.198
1711539290.368,3.827,-6.586,-9.084,0.008,-0.321,0.183
1711539290.474,3.806,-6.711,-9.393,0.031,0.29,0.221
1711539290.579,3.796,-6.665,-9.101,0.061,1.275,0.183
1711539290.685,3.923,-6.684,-8.895,0.008,0.023,0.198
1711539290.791,4.007,-6.682,-9.127,0.374,1.107,-0.229
1711539290.897,4.182,-6.622,-8.581,-0.023,-1.16,0.137
1711539291.003,3.981,-6.574,-9.575,-0.321,0.214,0.84
1711539291.109,4.165,-6.179,-6.998,-0.824,-2.0,1.687
1711539291.214,3.813,-6.689,-8.593,-0.076,3.435,0.458
1711539291.32,4.091,-6.627,-9.235,0.076,3.061,0.237
1711539291.426,4.081,-7.374,-12.646,0.221,2.679,-0.046
1711539291.532,4.905,-6.019,-5.389,-0.298,2.298,1.115
1711539291.638,4.922,-8.093,-9.776,0.412,0.29,-0.351
1711539291.743,4.328,-6.855,-6.706,0.397,3.122,-0.298
1711539291.849,4.802,-6.766,-8.083,0.221,2.489,0.191
1711539291.955,4.972,-6.778,-9.69,-0.145,-0.74,0.328
1711539292.061,4.201,-6.548,-10.016,0.092,-2.504,0.366
1711539292.167,2.836,-7.532,-8.687,-0.282,-6.115,0.359
1711539292.273,1.894,-6.378,-7.039,0.084,-5.763,-0.122
1711539292.378,2.9,-7.032,-9.877,-1.885,-2.802,-0.099
1711539292.484,1.775,-6.395,-9.803,0.0,-1.847,-0.084
1711539292.59,2.292,-6.766,-9.616,0.076,0.672,-0.084
1711539292.696,2.144,-6.582,-10.045,0.038,0.42,-0.061
1711539292.801,2.038,-6.684,-9.92,-0.076,0.176,0.359
1711539292.907,2.079,-6.471,-10.253,-0.237,0.023,0.969
1711539293.013,1.736,-6.098,-9.82,-0.16,-1.885,0.931
1711539293.119,2.17,-7.334,-12.77,-0.74,0.267,1.977
1711539293.225,2.172,-6.582,-9.326,0.046,-0.176,0.183
1711539293.331,2.201,-6.886,-9.642,-0.458,1.939,0.458
1711539293.436,1.966,-6.445,-11.851,-0.168,0.916,0.763
1711539293.542,2.141,-6.543,-9.496,0.084,0.191,0.504
1711539293.648,2.256,-6.673,-9.022,-0.115,0.687,0.252
1711539293.754,2.314,-6.718,-9.266,-0.031,-0.092,0.153
1711539293.86,2.814,-7.441,-7.228,-0.427,2.962,1.198
1711539293.966,2.206,-6.368,-11.036,0.244,1.527,0.305
1711539294.078,2.201,-6.55,-10.023,0.031,0.244,0.176
1711539294.184,2.191,-6.534,-9.611,0.038,0.092,0.16
1711539294.289,2.273,-6.742,-9.877,0.031,0.275,0.176
1711539294.395,2.266,-6.586,-9.724,0.038,0.191,0.191
1711539294.5,2.191,-6.732,-9.894,0.015,0.099,0.168
1711539294.605,2.261,-6.62,-9.918,0.031,0.282,0.183
1711539294.711,2.218,-6.584,-9.966,0.023,0.176,0.153
1711539294.816,2.29,-6.637,-9.769,0.015,0.282,0.168
1711539294.922,2.232,-6.625,-9.827,0.023,0.206,0.183
1711539295.028,2.247,-6.589,-9.863,0.031,0.237,0.183
1711539295.134,2.239,-6.584,-9.891,0.023,0.237,0.176
1711539295.24,2.278,-6.644,-9.834,0.008,0.198,0.183
1711539295.345,2.314,-6.55,-9.827,0.008,0.29,0.183
1711539295.451,2.259,-6.56,-9.939,0.046,0.275,0.183
1711539295.557,2.23,-6.577,-9.856,0.046,0.237,0.191
1711539295.663,2.218,-6.567,-9.673,0.008,0.252,0.176
1711539295.769,2.299,-6.459,-9.903,0.015,0.26,0.176
1711539295.874,2.218,-6.459,-9.719,0.053,0.229,0.183
1711539295.98,2.263,-6.586,-9.858,0.023,0.221,0.16
1711539296.086,2.227,-6.598,-10.121,0.031,0.305,0.168
1711539296.192,2.27,-6.591,-9.719,0.023,0.244,0.176
1711539296.298,2.261,-6.649,-9.939,0.015,0.214,0.176
1711539296.403,2.282,-6.584,-9.884,-1.954,0.267,0.176
1711539296.509,2.273,-6.615,-9.812,0.023,0.168,0.191
1711539296.615,2.235,-6.589,-9.841,0.031,0.229,0.191
1711539296.721,2.256,-6.584,-9.812,0.0,0.244,0.176
1711539296.826,2.256,-6.538,-9.685,0.046,0.198,0.183
1711539296.932,2.251,-6.639,-9.863,0.023,0.198,0.16
1711539297.038,2.29,-6.447,-9.896,-1.954,0.244,0.191
1711539297.144,2.316,-6.445,-9.729,0.008,0.221,0.191
1711539297.25,2.261,-6.74,-9.812,0.015,0.191,0.191
1711539297.356,2.206,-6.598,-9.935,0.015,0.237,0.145
1711539297.461,2.249,-6.574,-9.844,0.015,0.26,0.191
1711539297.567,2.275,-6.57,-9.685,0.023,0.275,0.176
1711539297.672,2.208,-6.601,-9.894,0.023,0.214,0.183
1711539297.777,2.227,-6.629,-9.829,0.023,0.229,0.168
1711539297.883,2.251,-6.649,-9.788,0.015,0.229,0.183
1711539297.988,2.259,-6.567,-9.7,0.031,0.252,0.176
1711539298.094,2.237,-6.443,-9.896,0.031,0.237,0.183
1711539298.2,2.227,-6.524,-9.709,0.008,0.183,0.176
1711539298.305,2.232,-6.452,-9.738,0.023,0.29,0.176
1711539298.411,2.292,-6.644,-9.76,-0.031,0.237,0.183
1711539298.517,2.22,-6.742,-9.86,-0.023,0.298,0.168
1711539298.623,2.259,-6.467,-9.76,0.008,0.183,0.198
1711539298.729,2.244,-6.608,-9.86,0.015,0.313,0.176
1711539298.834,2.251,-6.603,-9.856,0.015,0.153,0.191
1711539298.94,2.254,-6.452,-9.879,0.046,0.267,0.168
1711539299.046,2.28,-6.62,-9.738,0.023,0.176,0.168
1711539299.153,2.323,-6.651,-9.791,0.023,0.328,0.16
1711539299.259,2.206,-6.605,-9.745,0.015,0.16,0.16
1711539299.364,2.201,-6.591,-9.923,0.031,0.267,0.183
1711539299.47,2.227,-6.57,-9.705,0.031,0.244,0.168
1711539299.576,2.237,-6.649,-9.844,0.0,0.198,0.168
1711539299.682,2.237,-6.67,-9.836,0.015,0.221,0.16
1711539299.788,2.179,-6.574,-10.021,0.031,0.252,0.16
1711539299.894,2.223,-6.601,-9.8,0.069,0.229,0.168
1711539300.0,2.208,-6.55,-9.762,0.023,0.214,0.168
1711539300.105,2.254,-6.639,-9.891,0.023,0.221,0.168
1711539300.211,2.206,-6.593,-9.872,0.0,0.237,0.137
1711539300.317,2.213,-6.584,-9.954,0.0,0.221,0.183
1711539300.423,2.287,-6.553,-9.817,0.023,0.244,0.191
1711539300.528,2.273,-6.574,-9.784,0.015,0.214,0.145
1711539300.634,2.22,-6.531,-9.786,0.031,0.244,0.168
1711539300.74,2.251,-6.603,-9.836,0.015,0.229,0.191
1711539300.846,2.28,-6.629,-9.86,0.015,0.244,0.183
1711539300.952,2.285,-6.589,-9.755,0.008,0.221,0.16
1711539301.057,2.249,-6.593,-9.944,0.031,0.267,0.206
1711539301.163,2.215,-6.524,-9.743,0.015,0.244,0.16
1711539301.269,2.263,-6.61,-9.858,0.015,0.237,0.153
1711539301.375,2.306,-6.548,-9.856,0.023,0.237,0.206
1711539301.481,2.273,-6.639,-9.899,0.046,0.237,0.16
1711539301.586,2.175,-6.421,-10.109,0.053,0.298,0.16
1711539301.692,2.156,-6.732,-10.095,0.015,-0.069,0.145
1711539301.798,2.306,-6.646,-10.016,0.023,0.244,0.191
1711539301.904,2.223,-6.507,-9.913,0.023,0.344,0.183
1711539302.009,2.23,-6.72,-9.724,0.038,0.183,0.176
1711539302.115,2.16,-6.613,-9.803,0.008,0.198,0.168
1711539302.22,2.239,-6.526,-9.688,0.023,0.206,0.168
1711539302.326,2.266,-6.629,-9.817,0.015,0.282,0.168
1711539302.431,2.247,-6.701,-9.774,0.023,0.176,0.191
1711539302.537,2.282,-6.61,-9.793,0.015,0.244,0.176
1711539302.642,2.251,-6.553,-9.889,0.038,0.267,0.168
1711539302.748,2.285,-6.55,-9.877,0.031,0.229,0.176
1711539302.854,2.278,-6.586,-9.829,0.008,0.221,0.16
1711539302.96,2.208,-6.541,-9.76,0.015,0.221,0.176
1711539303.066,2.249,-6.596,-9.875,0.046,0.237,0.183
1711539303.171,2.259,-6.553,-9.834,0.008,0.206,0.176
1711539303.277,2.299,-6.591,-9.867,0.031,0.252,0.168
1711539303.383,2.249,-6.553,-9.877,0.008,0.191,0.176
1711539303.489,2.244,-6.531,-9.877,0.038,0.244,0.168
1711539303.594,2.206,-6.565,-9.906,0.023,0.221,0.176
1711539303.7,2.215,-6.582,-9.853,0.008,0.237,0.176
1711539303.806,2.208,-6.579,-9.817,0.008,0.206,0.168
1711539303.912,2.194,-6.598,-9.788,0.008,0.214,0.176
1711539304.017,2.232,-6.586,-9.884,0.031,0.267,0.176
1711539304.123,2.28,-6.567,-9.884,0.023,0.244,0.198
1711539304.229,2.22,-6.62,-9.69,0.031,0.183,0.16
1711539304.334,2.287,-6.661,-9.884,0.008,0.252,0.191
1711539304.44,2.278,-6.512,-9.839,0.031,0.229,0.153
1711539304.545,2.39,-6.447,-9.824,0.023,0.267,0.16
1711539304.651,2.251,-6.596,-9.903,0.031,0.229,0.176
1711539304.756,2.278,-6.625,-9.872,0.023,0.252,0.191
1711539304.861,2.237,-6.632,-9.872,0.023,0.26,0.168
1711539304.967,2.273,-6.641,-9.822,0.008,0.168,0.16
1711539305.073,2.239,-6.637,-9.915,0.031,0.206,0.137
1711539305.179,2.237,-6.56,-9.918,0.015,0.282,0.183
1711539305.285,2.302,-6.531,-9.841,0.031,0.321,0.168
1711539305.39,2.266,-6.529,-9.594,0.038,0.176,0.176
1711539305.496,2.199,-6.603,-9.506,0.008,-1.931,0.168
1711539305.602,2.179,-6.574,-9.889,0.015,0.183,0.16
1711539305.708,2.285,-6.529,-9.889,0.023,0.237,0.176
1711539305.814,2.242,-6.44,-9.86,0.008,0.237,0.183
1711539305.92,2.237,-6.586,-9.846,0.008,0.237,0.168
1711539306.026,2.203,-6.589,-9.764,0.031,0.26,0.153
1711539306.131,2.242,-6.617,-9.774,0.0,0.176,0.168
1711539306.237,2.261,-6.627,-9.846,0.038,0.244,0.176
1711539306.343,2.22,-6.572,-9.812,0.008,0.244,0.168
1711539306.449,2.208,-6.572,-9.841,0.046,0.214,0.153
1711539306.555,2.218,-6.632,-9.851,0.015,0.252,0.176
1711539306.66,2.244,-6.534,-9.963,0.023,0.244,0.183
1711539306.766,2.256,-6.452,-9.86,0.008,0.206,0.176
1711539306.872,2.247,-6.471,-9.954,0.023,0.221,0.168
1711539306.978,2.218,-6.541,-9.705,0.008,0.244,0.176
1711539307.084,2.282,-6.586,-9.683,0.031,0.237,0.16
1711539307.189,2.266,-6.536,-9.769,0.046,0.183,0.183
1711539307.295,2.268,-6.598,-9.875,0.015,0.198,0.206
1711539307.401,2.225,-6.615,-9.824,-1.954,0.214,0.16
1711539307.507,2.208,-6.567,-9.949,0.008,0.252,0.191
1711539307.613,2.285,-6.629,-9.731,0.015,0.26,0.183
1711539307.718,2.247,-6.601,-9.906,0.015,0.26,0.176
1711539307.824,2.256,-6.625,-9.961,0.038,0.221,0.183
1711539307.93,2.27,-6.62,-9.915,0.053,0.229,0.16
1711539308.036,2.237,-6.603,-9.889,0.046,0.275,0.183
1711539308.142,2.211,-6.625,-9.863,0.023,0.267,0.176
1711539308.247,2.244,-6.641,-9.808,0.023,0.267,0.176
1711539308.353,2.235,-6.567,-9.836,0.023,0.244,0.168
1711539308.459,2.244,-6.584,-9.757,0.015,0.267,0.16
1711539308.565,2.232,-6.577,-9.839,0.031,0.214,0.16
1711539308.671,2.227,-6.593,-9.853,0.023,0.214,0.168
1711539308.777,2.259,-6.565,-9.863,0.023,0.237,0.198
1711539308.882,2.208,-6.61,-9.856,0.0,0.237,0.183
1711539308.988,2.27,-6.574,-9.688,0.046,0.214,0.168
1711539309.094,2.242,-6.601,-9.944,0.015,0.244,0.176
1711539309.2,2.227,-6.483,-9.827,0.046,0.229,0.206
1711539309.305,2.237,-6.591,-9.844,0.015,0.237,0.153
1711539309.411,2.199,-6.56,-9.906,0.038,0.237,0.183
1711539309.517,2.259,-6.574,-9.884,0.038,0.244,0.16
1711539309.623,2.27,-6.622,-10.047,0.015,0.229,0.176
1711539309.729,2.23,-6.617,-9.867,0.031,0.305,0.176
1711539309.835,2.237,-6.687,-9.863,0.031,0.244,0.191
1711539309.941,2.16,-6.45,-10.052,0.038,0.382,0.176
1711539310.046,2.256,-6.68,-9.767,0.015,0.298,0.214
1711539310.152,2.244,-6.744,-9.719,0.023,0.221,0.191
1711539310.258,2.215,-6.639,-9.709,0.015,0.221,0.176
1711539310.364,2.227,-6.637,-9.824,0.0,0.191,0.183
1711539310.469,2.194,-6.565,-9.939,0.038,0.237,0.176
1711539310.575,2.213,-6.613,-9.882,0.038,0.244,0.168
1711539310.681,2.208,-6.625,-9.697,0.023,0.252,0.168
1711539310.787,2.29,-6.579,-9.92,0.038,0.221,0.183
1711539310.892,2.223,-6.668,-9.669,0.031,0.221,0.198
1711539310.998,2.215,-6.601,-9.927,0.023,0.206,0.183
1711539311.104,2.297,-6.462,-9.791,0.031,0.214,0.153
1711539311.21,2.199,-6.577,-9.856,0.023,0.221,0.183
1711539311.316,2.215,-6.443,-9.762,0.015,0.336,0.198
1711539311.422,2.266,-6.548,-9.69,0.008,0.16,0.16
1711539311.527,2.23,-6.555,-9.731,0.031,1.809,0.206
1711539311.632,2.275,-6.644,-8.608,0.076,0.443,0.229
1711539311.738,2.194,-6.61,-9.978,0.008,0.221,0.176
1711539311.843,2.711,-6.194,-10.588,0.115,2.336,0.206
1711539311.948,2.167,-6.665,-10.517,-0.015,0.038,0.145
1711539312.054,2.239,-6.464,-9.578,0.023,0.237,0.168
1711539312.16,2.201,-6.457,-9.865,0.023,0.16,0.191
1711539312.265,2.273,-6.737,-9.889,0.038,0.221,0.168
1711539312.371,2.208,-6.591,-9.844,0.031,0.252,0.168
1711539312.477,2.237,-6.718,-9.817,0.023,0.191,0.183
1711539312.583,2.354,-6.603,-9.973,0.023,0.137,0.183
1711539312.688,2.261,-6.5,-10.222,0.023,0.519,0.168
1711539312.794,2.268,-6.601,-9.786,0.023,0.244,0.176
1711539312.9,2.29,-6.646,-9.949,0.038,0.305,0.176
1711539313.006,2.292,-6.553,-9.772,0.015,0.183,0.191
1711539313.112,2.194,-6.625,-9.719,0.0,0.176,0.191
1711539313.217,2.156,-6.565,-9.915,0.0,0.176,0.145
1711539313.323,2.304,-6.622,-9.942,0.031,0.275,0.183
1711539313.429,2.273,-6.555,-9.906,-0.008,0.275,0.176
1711539313.535,2.223,-6.603,-9.872,0.0,0.244,0.153
1711539313.641,2.206,-6.656,-9.851,0.023,0.252,0.16
1711539313.747,2.28,-6.61,-9.772,0.008,0.221,0.168
1711539313.852,2.256,-6.577,-9.827,0.023,0.221,0.145
1711539313.958,2.263,-6.744,-9.903,0.008,0.237,0.176
1711539314.064,2.247,-6.684,-9.932,0.008,0.298,0.191
1711539314.17,2.23,-6.577,-9.846,0.015,0.26,0.16
1711539314.275,2.203,-6.591,-9.796,0.008,0.206,0.176
1711539314.381,2.242,-6.62,-9.827,0.046,0.214,0.183
1711539314.486,2.254,-6.486,-9.853,0.015,0.214,0.191
1711539314.591,2.22,-6.596,-9.932,0.015,0.214,0.176
1711539314.697,2.206,-6.651,-9.92,0.031,0.237,0.183
1711539314.802,2.237,-6.486,-9.963,0.015,0.328,0.176
1711539314.908,2.251,-6.615,-9.812,0.038,0.252,0.176
1711539315.013,2.244,-6.464,-9.87,0.015,0.176,0.168
1711539315.119,2.201,-6.603,-9.856,0.031,0.244,0.191
1711539315.225,2.206,-6.541,-9.822,0.015,0.237,0.176
1711539315.33,2.23,-6.447,-9.688,0.023,0.244,0.191
1711539315.436,2.232,-6.574,-9.963,0.015,0.214,0.16
1711539315.542,2.247,-6.596,-9.798,0.008,0.176,0.176
1711539315.647,2.227,-6.608,-9.712,0.031,0.206,0.16
1711539315.753,2.199,-6.629,-9.891,0.023,0.206,0.153
1711539315.859,2.22,-6.637,-9.942,-0.015,0.198,0.145
1711539315.965,2.27,-6.572,-9.829,0.023,0.214,0.176
1711539316.071,2.28,-6.742,-9.867,0.008,0.221,0.183
1711539316.177,2.247,-6.548,-9.848,0.031,0.229,0.183
1711539316.282,2.225,-6.615,-9.796,0.023,0.061,0.191
1711539316.388,2.156,-6.62,-9.875,0.023,0.038,0.176
1711539316.494,2.17,-6.632,-9.887,0.015,0.145,0.137
1711539316.599,2.263,-6.565,-9.86,0.015,0.298,0.176
1711539316.705,2.235,-6.74,-9.786,0.031,0.229,0.183
1711539316.811,2.22,-6.558,-9.891,0.008,0.183,0.176
1711539316.917,2.266,-6.56,-9.87,0.038,0.26,0.191
1711539317.023,2.227,-6.598,-9.791,0.023,0.282,0.176
1711539317.129,2.263,-6.538,-9.86,0.038,0.282,0.176
1711539317.235,2.227,-6.615,-9.858,0.023,0.229,0.16
1711539317.34,2.242,-6.62,-9.846,0.031,0.237,0.183
1711539317.446,2.263,-6.605,-9.774,0.015,0.214,0.176
1711539317.552,2.242,-6.44,-9.673,0.015,0.344,0.168
1711539317.658,2.261,-6.57,-9.822,0.0,0.282,0.176
1711539317.763,2.266,-6.627,-9.817,0.023,0.275,0.176
1711539317.869,2.273,-6.629,-10.097,0.046,0.29,0.176
1711539317.975,2.259,-6.605,-9.901,0.0,0.26,0.191
1711539318.081,2.235,-6.589,-9.915,0.023,0.26,0.153
1711539318.187,2.223,-6.56,-9.779,0.031,0.221,0.168
1711539318.292,2.225,-6.553,-9.87,0.031,0.191,0.183
1711539318.397,2.165,-6.574,-9.927,0.053,0.244,0.191
1711539318.503,2.237,-6.596,-9.851,0.053,0.267,0.168
1711539318.608,2.182,-6.593,-9.753,0.023,0.206,0.16
1711539318.714,2.242,-6.608,-9.887,-1.954,0.168,0.183
1711539318.819,2.282,-6.605,-9.92,0.015,0.282,0.183
1711539318.925,2.225,-6.629,-9.908,0.023,0.26,0.183
1711539319.031,2.254,-6.526,-9.803,0.031,0.229,0.176
1711539319.136,2.227,-6.625,-9.817,0.038,0.214,0.168
1711539319.242,2.242,-6.615,-9.918,0.008,0.26,0.183
1711539319.348,2.285,-6.713,-9.858,0.031,0.244,0.168
1711539319.453,2.354,-6.582,-10.179,0.015,0.397,0.198
1711539319.559,2.175,-6.582,-9.906,0.0,0.107,0.176
1711539319.665,2.213,-6.586,-9.896,0.015,0.321,0.16
1711539319.77,2.196,-6.596,-9.908,0.023,0.29,0.176
1711539319.876,2.266,-6.661,-9.867,0.023,0.26,0.198
1711539319.982,2.215,-6.555,-9.853,0.023,0.305,0.183
1711539320.088,2.242,-6.639,-9.741,0.023,0.237,0.183
1711539320.193,2.208,-6.577,-9.724,0.031,0.183,0.183
1711539320.299,2.259,-6.562,-9.796,0.053,0.221,0.214
1711539320.405,2.249,-6.605,-9.903,0.031,0.183,0.191
1711539320.511,2.395,-6.565,-9.829,0.023,0.206,0.168
1711539320.616,2.203,-6.625,-9.709,0.008,0.183,0.176
1711539320.722,2.247,-6.541,-9.848,0.031,0.168,0.183
1711539320.828,2.235,-6.622,-9.688,0.023,0.221,0.153
1711539320.933,2.22,-6.586,-9.925,0.031,0.252,0.183
1711539321.039,2.22,-6.57,-9.872,0.015,0.168,0.191
1711539321.145,2.259,-6.526,-9.774,0.031,0.191,0.153
1711539321.251,2.242,-6.701,-9.927,0.015,0.221,0.168
1711539321.356,2.237,-6.455,-9.93,0.031,0.198,0.168
1711539321.462,2.263,-6.546,-9.949,0.031,0.229,0.153
1711539321.568,2.208,-6.613,-9.848,0.023,0.229,0.191
1711539321.673,2.448,-6.716,-9.884,0.023,0.275,0.16
1711539321.779,2.189,-6.577,-9.872,0.023,0.26,0.16
1711539321.885,2.266,-6.586,-9.75,0.015,0.267,0.168
1711539321.991,2.165,-6.582,-9.865,0.015,0.214,0.183
1711539322.097,2.256,-6.567,-9.707,0.008,0.237,0.191
1711539322.202,2.294,-6.632,-9.781,-0.008,0.237,0.168
1711539322.308,2.218,-6.567,-9.856,0.015,0.275,0.183
1711539322.414,2.285,-6.658,-9.702,0.008,0.244,0.153
1711539322.52,2.22,-6.55,-9.733,0.031,0.221,0.153
1711539322.625,2.251,-6.567,-9.776,0.008,0.252,0.168
1711539322.731,2.239,-6.675,-9.669,0.031,0.183,0.183
1711539322.837,2.232,-6.455,-9.707,0.031,0.244,0.183
1711539322.943,2.285,-6.608,-9.683,0.008,0.237,0.191
1711539323.048,2.225,-6.574,-9.836,0.023,0.267,0.183
1711539323.155,2.182,-6.613,-9.671,0.008,0.298,0.198
1711539323.26,2.237,-6.598,-9.856,0.008,0.237,0.183
1711539323.366,2.199,-6.632,-9.767,0.015,0.237,0.16
1711539323.472,2.208,-6.649,-9.906,0.0,0.229,0.176
1711539323.578,2.232,-6.723,-9.901,0.015,0.229,0.168
1711539323.683,2.232,-6.534,-9.817,0.031,0.26,0.168
1711539323.789,2.184,-6.589,-9.894,0.008,0.229,0.183
1711539323.895,2.244,-6.541,-9.932,0.031,0.229,0.168
1711539324.001,2.232,-6.62,-9.779,0.008,0.221,0.16
1711539324.107,2.249,-6.529,-9.87,0.038,0.221,0.176
1711539324.212,2.158,-6.742,-9.829,0.023,0.214,0.191
1711539324.318,2.242,-6.577,-9.791,0.023,0.229,0.176
1711539324.423,2.251,-6.644,-9.796,0.023,0.214,0.16
1711539324.529,2.268,-6.574,-9.82,0.061,0.214,0.176
1711539324.634,2.285,-6.62,-9.719,0.0,0.26,0.176
1711539324.739,2.237,-6.445,-9.678,0.008,0.206,0.191
1711539324.845,2.223,-6.728,-9.93,0.023,0.237,0.183
1711539324.951,2.199,-6.584,-9.812,0.053,0.183,0.16
1711539325.056,2.254,-6.526,-9.836,0.015,0.176,0.183
1711539325.162,2.287,-6.605,-9.817,0.015,0.229,0.183
1711539325.267,2.244,-6.608,-9.805,0.015,0.214,0.168
1711539325.372,2.199,-6.445,-9.673,0.015,0.267,0.176
1711539325.478,2.263,-6.572,-9.719,0.038,0.267,0.183
1711539325.583,2.156,-6.491,-9.808,0.031,0.221,0.191
1711539325.689,2.268,-6.601,-9.851,0.038,0.237,0.168
